# Time-averaged data for fix 9
# TimeStep c_msd[4]
136400 532.25
136500 532.633
136600 533.104
136700 533.64
136800 534.203
136900 534.717
137000 535.192
137100 535.743
137200 536.425
137300 537.227
137400 538.069
137500 538.818
137600 539.38
137700 539.784
137800 540.117
137900 540.368
138000 540.504
138100 540.623
138200 540.931
138300 541.5
138400 542.266
138500 543.113
138600 543.954
138700 544.697
138800 545.25
138900 545.69
139000 546.222
139100 547.043
139200 548.243
139300 549.721
139400 551.124
139500 552.246
139600 553.112
139700 553.741
139800 554.187
139900 554.642
140000 555.241
140100 555.924
140200 556.552
140300 557.049
140400 557.411
140500 557.733
140600 558.195
140700 558.815
140800 559.539
140900 560.383
141000 561.271
141100 562.054
141200 562.688
141300 563.232
141400 563.787
141500 564.423
141600 565.181
141700 566.04
141800 566.898
141900 567.701
142000 568.427
142100 569.029
142200 569.559
142300 570.091
142400 570.664
142500 571.31
142600 571.953
142700 572.365
142800 572.434
142900 572.317
143000 572.345
143100 572.709
143200 573.277
143300 573.812
143400 574.183
143500 574.367
143600 574.405
143700 574.487
143800 574.808
143900 575.389
144000 576.03
144100 576.497
144200 576.796
144300 577.18
144400 577.817
144500 578.6
144600 579.341
144700 579.941
144800 580.421
144900 580.916
145000 581.629
145100 582.587
145200 583.652
145300 584.637
145400 585.406
145500 585.983
145600 586.426
145700 586.702
145800 586.821
145900 586.772
146000 586.651
146100 586.634
146200 586.804
146300 587.174
146400 587.712
146500 588.381
146600 589.188
146700 590.027
146800 590.636
146900 590.864
147000 590.82
147100 590.734
147200 590.73
147300 590.808
147400 591.014
147500 591.462
147600 592.157
147700 593.012
147800 593.855
147900 594.606
148000 595.316
148100 596.104
148200 597.012
148300 597.919
148400 598.635
148500 599.124
148600 599.491
148700 599.829
148800 600.241
148900 600.801
149000 601.505
149100 602.247
149200 602.924
149300 603.585
149400 604.286
149500 605.023
149600 605.803
149700 606.666
149800 607.555
149900 608.406
150000 609.213
150100 609.955
150200 610.527
150300 610.874
150400 611.081
150500 611.243
150600 611.443
150700 611.87
150800 612.66
150900 613.582
151000 614.352
151100 614.874
151200 615.226
151300 615.457
151400 615.622
151500 615.873
151600 616.317
151700 616.845
151800 617.286
151900 617.601
152000 617.792
152100 617.88
152200 618.061
152300 618.521
152400 619.063
152500 619.415
152600 619.666
152700 620.03
152800 620.497
152900 620.923
153000 621.347
153100 622.051
153200 623.191
153300 624.547
153400 625.656
153500 626.294
153600 626.476
153700 626.437
153800 626.509
153900 626.935
154000 627.681
154100 628.577
154200 629.428
154300 630.144
154400 630.687
154500 630.993
154600 631.15
154700 631.317
154800 631.571
154900 631.899
155000 632.294
155100 632.791
155200 633.336
155300 633.942
155400 634.601
155500 635.174
155600 635.56
155700 635.84
155800 636.151
155900 636.55
156000 637.073
156100 637.774
156200 638.571
156300 639.3
156400 639.926
156500 640.588
156600 641.352
156700 642.079
156800 642.679
156900 643.197
157000 643.677
157100 644.117
157200 644.6
157300 645.256
157400 646.066
157500 646.889
157600 647.59
157700 648.159
157800 648.669
157900 649.146
158000 649.561
158100 649.887
158200 650.128
158300 650.332
158400 650.635
158500 651.232
158600 652.128
158700 653.056
158800 653.761
158900 654.17
159000 654.246
159100 654.144
159200 654.125
159300 654.394
159400 655.076
159500 656.163
159600 657.451
159700 658.69
159800 659.712
159900 660.58
160000 661.446
160100 662.309
160200 663.145
160300 663.914
160400 664.574
160500 665.019
